Filename	IsInterpolated	MeasCount	Longitude	UmtsAsnVersion1.0.0Latitude	SecCode	BroadcastCode	CenterFreq	Date	Time	ScannerID	HGT_AGL	SignalLevels
\das_output_encrypted.dmm	False	45	-78.7857819	42.7738648	Code_18_1960	18	1960	7/15/2014	16:15:08	1064130234767	10001	0	oDeOp95cnOlUa9eGcAzgO+qj9+edGRAOJsITYJja1pU=
\das_output_encrypted.dmm	False	45	-78.7857819	42.7738648	Code_47_1960	47	1960	7/15/2014	16:15:08	1064142639485	10001	0	Bezr8I99wiFtPUOrcs3HI56LbQPVtr7Wn6df0OXU7jE=
\das_output_encrypted.dmm	False	45	-78.7857819	42.7738648	Code_14_1960	14	1960	7/15/2014	16:15:08	1064162864100	10001	0	1Pdx3RZntyphZIWRjNLR8KWHL5DswdEuV5y+ONIWips=
\das_output_encrypted.dmm	False	45	-78.7857819	42.7738648	Code_19_1960	19	1960	7/15/2014	16:15:08	1064165747177	10001	0	1QE5jPjQAh3SxUgajKKaL+9RJZmqH5pXepKX9IR8EZM=
\das_output_encrypted.dmm	False	45	-78.7857819	42.7738648	Code_255_1960	255	1960	7/15/2014	16:15:08	1064167200305	10001	0	s+q9/iZ7XAhy13wAeWmVdERn9O7ao4/GGIZoBrLk1Vc=
\das_output_encrypted.dmm	False	45	-78.7857819	42.7738648	Code_56_1960	56	1960	7/15/2014	16:15:08	1064153749023	10001	0	4a1YyvekuIc8vT2TUbLqCenf0wVHYCBb4tL6itLodWk=
\das_output_encrypted.dmm	False	45	-78.7857819	42.7738648	Code_33_1960	33	1960	7/15/2014	16:15:08	1064159789639	10001	0	TMqcaUO4mWff0UnY3gLt2tNnEVrFGL08Wp67007kvrQ=
\das_output_encrypted.dmm	False	45	-78.7857819	42.7738648	Code_62_1960	62	1960	7/15/2014	16:15:08	1064160766870	10001	0	VzvtEr46VAIOeIekz1+FphjitJrtNhS94ZQZROFIKY4=
\das_output_encrypted.dmm	False	48	-78.7857819	42.7738648	Code_255_1960	255	1960	7/15/2014	16:15:08	1064148441946	10001	0	RjGm4TZzOwONkziJcDWPcm8RxgGUWGPC5faK8RycgXs=
\das_output_encrypted.dmm	False	49	-78.7857819	42.7738648	Code_18_1960	18	1960	7/15/2014	16:15:08	1064153807895	10001	0	SatHev1zQ3zcZl6ZJ1GpTa2D3tooobwqHDIGTx26BS8=
\das_output_encrypted.dmm	False	49	-78.7857819	42.7738648	Code_54_1960	54	1960	7/15/2014	16:15:08	1064157863075	10001	0	S80apTzmamZoFyHvt57fjWOMt+/MQMzqmSdAIooZLMc=
\das_output_encrypted.dmm	False	49	-78.7857819	42.7738648	Code_47_1960	47	1960	7/15/2014	16:15:08	1064160503280	10001	0	Chxp7SvBIe+RnSY2k6imHvLXGWJLWhLTS1IiFurH4R8=
\das_output_encrypted.dmm	False	49	-78.7857819	42.7738648	Code_254_1960	254	1960	7/15/2014	16:15:08	1064147293639	10001	0	wnLtaIGvAtEGcIwHd6J9w5NGS4JP4xg5WGuJtQGuonE=
\das_output_encrypted.dmm	False	49	-78.7857819	42.7738648	Code_38_1960	38	1960	7/15/2014	16:15:08	1064151027177	10001	0	wM953AELWUk6QF1l9QZWC8txN1rXz8wjyP/wETrl1mg=
\das_output_encrypted.dmm	False	49	-78.7857819	42.7738648	Code_50_1960	50	1960	7/15/2014	16:15:08	1064152502870	10001	0	JkhNNFk8xo5cqjCBYOMi8mgXF9dK+IEATGSHdNvzEHk=
\das_output_encrypted.dmm	False	49	-78.7857819	42.7738648	Code_56_1960	56	1960	7/15/2014	16:15:08	1064166313126	10001	0	2m99vFz5KMWPPRI03t/J6Pw+Ck7eZueYAu3YgXowvnA=
\das_output_encrypted.dmm	False	49	-78.7857819	42.7738648	Code_107_1960	107	1960	7/15/2014	16:15:08	1064175303280	10001	0	tqWYfb876C4xI2p68+tasLcO7FsjfGbwMXT60B58JKw=
\das_output_encrypted.dmm	False	50	-78.7857819	42.7738648	Code_15_1960	15	1960	7/15/2014	16:15:08	1064164374049	10001	0	crkz1KnP52rULj+ea0J9SI7do4qZf9amPBGhrdirfRI=
\das_output_encrypted.dmm	False	51	-78.7857819	42.7738648	Code_99999_1960	99999	1960	7/15/2014	16:15:08	1064105075588	10001	0	ECH9p+9U/lD9Fy03bzY6vUJoINSIZFvubgcScM7EA0E=
\das_output_encrypted.dmm	False	49	-78.7857819	42.7738648	Code_112_1960	112	1960	7/15/2014	16:15:08	1064170825946	10001	0	k5ZA11+zLbra+OIcltCNLHR/FcWZMrMFlZ7ENOkkuOo=
\das_output_encrypted.dmm	False	49	-78.7857819	42.7738648	Code_63_1960	63	1960	7/15/2014	16:15:08	1064171108408	10001	0	yK+xCMOKkYz2HqZtY3BVsmsV+kk//isdj+WBYlzW0M0=
\das_output_encrypted.dmm	False	49	-78.7857819	42.7738648	Code_11_1960	11	1960	7/15/2014	16:15:08	1064172291177	10001	0	2KrKuh0yf3d1bEIht78ZxV+se/ZBr3+LPMn++apLuKc=
\das_output_encrypted.dmm	False	49	-78.7857819	42.7738648	Code_35_1960	35	1960	7/15/2014	16:15:08	1064126323793	10001	0	9nx7h6I63t/ixOCI8JicQVpZgk0xaDjrUMPLZGGF64o=
\das_output_encrypted.dmm	False	49	-78.7857819	42.7738648	Code_19_1960	19	1960	7/15/2014	16:15:08	1064128895280	10001	0	wBixcmxDsnVkGtEYhExB96d4vDTN8S8do4oai6Ktx7Q=
\das_output_encrypted.dmm	False	49	-78.7857819	42.7738648	Code_153_1960	153	1960	7/15/2014	16:15:08	1064132008100	10001	0	iwAhPL38vpQxJX3KHd0+toBasR2hHD4kbiq0PW5VKbw=
\das_output_encrypted.dmm	False	48	-78.7857819	42.7738648	Code_112_1960	112	1960	7/15/2014	16:15:08	1064175590254	10001	0	PWD/Fl/X/zX35WZdTwfZQdgurwp9BuCuUZ8tci5iy6A=
\das_output_encrypted.dmm	False	49	-78.7857819	42.7738648	Code_70_1960	70	1960	7/15/2014	16:15:08	1064115422870	10001	0	u1Gry2UdBW/cjGIf5DlK4TJFxQNa9d57KCHaElYUGvc=
\das_output_encrypted.dmm	False	49	-78.7857819	42.7738648	Code_192_1960	192	1960	7/15/2014	16:15:08	1064117689331	10001	0	5CKIR5nGMzaL37q5En5m1YsVoCzJVrJEVnH/D9Veqsw=
\das_output_encrypted.dmm	False	49	-78.7857819	42.7738648	Code_40_1960	40	1960	7/15/2014	16:15:08	1064133193536	10001	0	JHI5w4Z9TE71I8L9p6LxHOc25D/ubwtwPiCBD7i72BI=
\das_output_encrypted.dmm	False	49	-78.7857819	42.7738648	Code_61_1960	61	1960	7/15/2014	16:15:08	1064142994972	10001	0	cVBPQbHwD0HH1ZgfCs3GmJ2x6vLDjejqcgUSEWgaEcI=
\das_output_encrypted.dmm	False	49	-78.7857819	42.7738648	Code_255_1960	255	1960	7/15/2014	16:15:08	1064143677229	10001	0	T6kbRGoHWH8U+Bfk2pYoOddHQMaKM7CvN+daM2Hgoh4=
\das_output_encrypted.dmm	False	49	-78.7857819	42.7738648	Code_106_1960	106	1960	7/15/2014	16:15:08	1064146610562	10001	0	MrehMdllhO4vbuOU4jIKzgNbjhM4rJlmMkdlKTOOduI=
\das_output_encrypted.dmm	False	49	-78.7857819	42.7738648	Code_33_1960	33	1960	7/15/2014	16:15:08	1064136266562	10001	0	NH33yh24i5j/stlEPYdG96gGwiPM2VTQ1wp92eF+zLI=
\das_output_encrypted.dmm	False	49	-78.7857819	42.7738648	Code_62_1960	62	1960	7/15/2014	16:15:08	1064137245023	10001	0	X/2g3DoN1kSCFBR8HZ644gVcZV2nyLHQJUFohCuqQjw=
\das_output_encrypted.dmm	False	49	-78.7857819	42.7738648	Code_14_1960	14	1960	7/15/2014	16:15:08	1064139341023	10001	0	XZllkuR4QdDuc0m/1HsxWOlZpAFRRr8alD6F6svqmT4=
\das_output_encrypted.dmm	False	45	-78.7857819	42.7738648	Code_70_1960	70	1960	7/15/2014	16:15:08	1064118224921	10001	0	sMb0uOx5Plbi/YtVRpgrcK7fZHG4bAYiKqrhB0+9KAU=
\das_output_encrypted.dmm	False	41	-78.7857819	42.7738648	Code_62_1960	62	1960	7/15/2014	16:15:08	1064111980613	10001	0	QvARHN49/6V8CIyT5+iLnf1UkF0B3VWyjL8Ac4l14JU=
\das_output_encrypted.dmm	False	41	-78.7857819	42.7738648	Code_14_1960	14	1960	7/15/2014	16:15:08	1064114079075	10001	0	dbrgsBxYCcPwWVIovzbgvC28gfKGZgIRG5S1JOjF4pU=
\das_output_encrypted.dmm	False	41	-78.7857819	42.7738648	Code_255_1960	255	1960	7/15/2014	16:15:08	1064118415280	10001	0	+k7Qrh+qAmoeCZJdScCTR/Wu3Lxnn/XL92do/FLT+LI=
\das_output_encrypted.dmm	False	41	-78.7857819	42.7738648	Code_40_1960	40	1960	7/15/2014	16:15:08	1064107929126	10001	0	GFa5gfG7EBGKLSvACuY7Ng+4AGEun6ki+Ydy40T3gms=
\das_output_encrypted.dmm	False	41	-78.7857819	42.7738648	Code_107_1960	107	1960	7/15/2014	16:15:08	1064108653023	10001	0	fuWU/SY1Ogva2viX5WXOo1+c/ODrlHD7YVchOyGcmDQ=
\das_output_encrypted.dmm	False	41	-78.7857819	42.7738648	Code_33_1960	33	1960	7/15/2014	16:15:08	1064111004613	10001	0	/ptWFwyfz9GArk5vRLv/BE3vehKE2OaDEPV87wQLVq4=
\das_output_encrypted.dmm	False	41	-78.7857819	42.7738648	Code_54_1960	54	1960	7/15/2014	16:15:08	1064119189023	10001	0	xw3BegHeOak6DLWuvUooCduzr1+tk/ut2kLYrugkPBM=
\das_output_encrypted.dmm	False	41	-78.7857819	42.7738648	Code_56_1960	56	1960	7/15/2014	16:15:08	1064126287075	10001	0	H62XVlz3YV2+2vdY0v6+YiovJBZUeG6juURoAA1gZU8=
\das_output_encrypted.dmm	False	41	-78.7857819	42.7738648	Code_47_1960	47	1960	7/15/2014	16:15:08	1064135239485	10001	0	GWGeo1HSqLjc1eRShS9nUWaxyKLnvfvy9723heKPSYc=
\das_output_encrypted.dmm	False	41	-78.7857819	42.7738648	Code_61_1960	61	1960	7/15/2014	16:15:08	1064139001126	10001	0	3/pB1Znv4494V6U2+w9L+MAgq3mAQUMEYFAn9gQi+Vg=
\das_output_encrypted.dmm	False	41	-78.7857819	42.7738648	Code_106_1960	106	1960	7/15/2014	16:15:08	1064121351690	10001	0	QbMkuWUlRI4nHPiHd+++4w+pnSfKkz/13Qwoa+aQizI=
\das_output_encrypted.dmm	False	41	-78.7857819	42.7738648	Code_254_1960	254	1960	7/15/2014	16:15:08	1064122032716	10001	0	G2OaRT7fqlRUxufRzxaofjPZ4ElUcHkqc5Ffasni0AI=
\das_output_encrypted.dmm	False	41	-78.7857819	42.7738648	Code_153_1960	153	1960	7/15/2014	16:15:08	1064124092408	10001	0	xikYpnV72gAH+KxvC1uERC3WhCYI0zN04Sf1m7hx5fU=
\das_output_encrypted.dmm	False	40	-78.7857819	42.7738648	Code_107_1960	107	1960	7/15/2014	16:15:08	1064128731177	10001	0	tIpo+RvJTFfT/PKFXx8FntvD2556el5FnmsMy2GDiLI=
\das_output_encrypted.dmm	False	40	-78.7857819	42.7738648	Code_33_1960	33	1960	7/15/2014	16:15:08	1064131083177	10001	0	qMembW3rbTAab3HkLR3IJUbH19XYlVYTQcpVL2e4ugw=
\das_output_encrypted.dmm	False	40	-78.7857819	42.7738648	Code_255_1960	255	1960	7/15/2014	16:15:08	1064138493434	10001	0	UxKz+RrAl24BHu6w+kkDmpMkLMJmquFiivcdfhxYr9A=
\das_output_encrypted.dmm	False	37	-78.7857819	42.7738648	Code_54_1960	54	1960	7/15/2014	16:15:08	1064175529536	10001	0	zuGraZUyxN82Wrleq86PL2KKv0M0O4ukqei+sZLx65A=
\das_output_encrypted.dmm	False	38	-78.7857819	42.7738648	Code_15_1960	15	1960	7/15/2014	16:15:08	1064167792100	10001	0	QJJ0QdUgY5Tb26cUVvkkXAAdbS0I8U72HAh2q4xf1q8=
\das_output_encrypted.dmm	False	39	-78.7857819	42.7738648	Code_99999_1960	99999	1960	7/15/2014	16:15:08	1064105075588	10001	0	ECH9p+9U/lD9Fy03bzY6vUJoINSIZFvubgcScM7EA0E=
\das_output_encrypted.dmm	False	40	-78.7857819	42.7738648	Code_36_1960	36	1960	7/15/2014	16:15:08	1064140845023	10001	0	k8xZNejzTuUlB3LMRCL2Azf5+rVLH260uRBcOg8gnJ0=
\das_output_encrypted.dmm	False	40	-78.7857819	42.7738648	Code_112_1960	112	1960	7/15/2014	16:15:08	1064165640100	10001	0	Cwn6FJVKicJwnPI3JoCRNhRvRL7yDNLTKtY7yRj2qzU=
\das_output_encrypted.dmm	False	40	-78.7857819	42.7738648	Code_40_1960	40	1960	7/15/2014	16:15:08	1064169393126	10001	0	GNQvsk2/wv7IM4SJeuqCfLdDelxsPvtwu6+9zLUDuJA=
\das_output_encrypted.dmm	False	40	-78.7857819	42.7738648	Code_62_1960	62	1960	7/15/2014	16:15:08	1064173444818	10001	0	obZSxQul52UjXZB6UJpXusYLpiFa4FamTKW6s/9jcCo=
\das_output_encrypted.dmm	False	40	-78.7857819	42.7738648	Code_106_1960	106	1960	7/15/2014	16:15:08	1064141430254	10001	0	pSeM8zwU0RtZByNIGgw9T9adr6v0KkoK0psKtIUplYI=
\das_output_encrypted.dmm	False	40	-78.7857819	42.7738648	Code_254_1960	254	1960	7/15/2014	16:15:08	1064142111075	10001	0	eeYBmuYGJ6weyDnc3uQ050cr2GHYaHr75Hkr0r3L5kQ=
\das_output_encrypted.dmm	False	40	-78.7857819	42.7738648	Code_47_1960	47	1960	7/15/2014	16:15:08	1064155317639	10001	0	dn5vVJhj0zyEEmhWPkZrpLG/2gOcMSAF9Wdh9RzKO74=
\das_output_encrypted.dmm	False	41	-78.7857819	42.7738648	Code_192_1960	192	1960	7/15/2014	16:15:08	1064139066152	10001	0	LUeXC0VBQcZPbScP86XDu10m1jpWtHu01ucK/XoerKQ=
\das_output_encrypted.dmm	False	44	-78.7857819	42.7738648	Code_47_1960	47	1960	7/15/2014	16:15:08	1064148731382	10001	0	8GLjiFA1J6hXqpOYcfTwsYYgtW0I6xmetOaMbuUjgjo=
\das_output_encrypted.dmm	False	44	-78.7857819	42.7738648	Code_112_1960	112	1960	7/15/2014	16:15:08	1064159053844	10001	0	7Kwd7BApqSDV2YIgtTao9RDXRdLduyIeYueDEDGuau8=
\das_output_encrypted.dmm	False	44	-78.7857819	42.7738648	Code_40_1960	40	1960	7/15/2014	16:15:08	1064162807075	10001	0	Usyi7+6QPrH0ZzscXLIdABIP5t4wILCM5BvjgcuhyXk=
\das_output_encrypted.dmm	False	44	-78.7857819	42.7738648	Code_36_1960	36	1960	7/15/2014	16:15:08	1064134258357	10001	0	rC6P3BhlbIugcNZwuJD/G7UCP5aLBwwxiBUvJzrVs2E=
\das_output_encrypted.dmm	False	44	-78.7857819	42.7738648	Code_106_1960	106	1960	7/15/2014	16:15:08	1064134841741	10001	0	sCHvsAbSC11MPQuKtB3OFXaWLe94c+E5t4VMPpF+MeU=
\das_output_encrypted.dmm	False	44	-78.7857819	42.7738648	Code_254_1960	254	1960	7/15/2014	16:15:08	1064135523382	10001	0	4LkaKMly+nQE6pGEO9zQ+VgXcYGXU/fOaZD4wEjqMVM=
\das_output_encrypted.dmm	False	44	-78.7857819	42.7738648	Code_62_1960	62	1960	7/15/2014	16:15:08	1064166858767	10001	0	wpUeniDsieJZWuaLFVyrJpUseG3I5si59s91uXVmbMs=
\das_output_encrypted.dmm	False	45	-78.7857819	42.7738648	Code_112_1960	112	1960	7/15/2014	16:15:08	1064111576305	10001	0	8h79qapR7sg1UWpj+ZxmDC3uYvxTOi8BCnBVi494YlE=
\das_output_encrypted.dmm	False	45	-78.7857819	42.7738648	Code_40_1960	40	1960	7/15/2014	16:15:08	1064115329331	10001	0	Ry23Qm7U4YdT6oCuYqakYmKi9UyqUJfbPcgEV1RTz5E=
\das_output_encrypted.dmm	False	45	-78.7857819	42.7738648	Code_107_1960	107	1960	7/15/2014	16:15:08	1064116053229	10001	0	eTOBH9m6HZQgi1t85UTkMxKvTwhhpu2VrIz5C+5LPEk=
\das_output_encrypted.dmm	False	44	-78.7857819	42.7738648	Code_255_1960	255	1960	7/15/2014	16:15:08	1064173292408	10001	0	ePZkd8XQvqZub/YZN1s6riICXss01s/03G/ddfvlxrg=
\das_output_encrypted.dmm	False	45	-78.7857819	42.7738648	Code_63_1960	63	1960	7/15/2014	16:15:08	1064105144716	10001	0	ngzrNdfpYJh0Lgftf4CXoh1B++evfnXHgvOwLn1z1QE=
\das_output_encrypted.dmm	False	45	-78.7857819	42.7738648	Code_153_1960	153	1960	7/15/2014	16:15:08	1064107976921	10001	0	htqfSQkys1BG8sYdlxSSBI0a30tBPwUiUu7QelIUojI=
\das_output_encrypted.dmm	False	41	-78.7857819	42.7738648	Code_19_1960	19	1960	7/15/2014	16:15:08	1064148983075	10001	0	u4r23b2f4Y4Bs3cK5PzEpq8r9oRtO5OlawjF7JLU78s=
\das_output_encrypted.dmm	False	41	-78.7857819	42.7738648	Code_38_1960	38	1960	7/15/2014	16:15:08	1064155721741	10001	0	XzXemRN8SNBaKjE1iP7k0qe1lygg4xVQ8cpuf09BBTg=
\das_output_encrypted.dmm	False	41	-78.7857819	42.7738648	Code_63_1960	63	1960	7/15/2014	16:15:08	1064156453229	10001	0	7Fv015u/LrQSNDrYur/yWpK15MtBW5fmMxYuF6iUjU4=
\das_output_encrypted.dmm	False	41	-78.7857819	42.7738648	Code_18_1960	18	1960	7/15/2014	16:15:08	1064143162767	10001	0	AhJ6HXDcAsT9+tDLmo4VKnZE2JTiTu5j4Iuts4e3iiA=
\das_output_encrypted.dmm	False	41	-78.7857819	42.7738648	Code_50_1960	50	1960	7/15/2014	16:15:08	1064144634972	10001	0	RYVf0/KjFKwf87GuM/bGb5uql4pc4G3610idDDUtbsQ=
\das_output_encrypted.dmm	False	41	-78.7857819	42.7738648	Code_112_1960	112	1960	7/15/2014	16:15:08	1064145562357	10001	0	1n+1b6fV3Vzto/BPRNcMJJFN8I8rcPGJxsOzqWjOh2s=
\das_output_encrypted.dmm	False	41	-78.7857819	42.7738648	Code_35_1960	35	1960	7/15/2014	16:15:08	1064159112100	10001	0	b48j4TTyhnS9IoX3PyHnblnin4es1Kbv46G2Igwob8s=
\das_output_encrypted.dmm	False	43	-78.7857819	42.7738648	Code_99999_1960	99999	1960	7/15/2014	16:15:08	1064105075588	10001	0	ECH9p+9U/lD9Fy03bzY6vUJoINSIZFvubgcScM7EA0E=
\das_output_encrypted.dmm	False	44	-78.7857819	42.7738648	Code_107_1960	107	1960	7/15/2014	16:15:08	1064122145126	10001	0	EVKmAmMcoruSJ2+iV6EXlyGJQYZ51zaaYmMegZGgqio=
\das_output_encrypted.dmm	False	44	-78.7857819	42.7738648	Code_33_1960	33	1960	7/15/2014	16:15:08	1064124496100	10001	0	XSkGHWPxkYRo2iJrn7QrfxXARsJoFesr1xIp7SYYUd4=
\das_output_encrypted.dmm	False	41	-78.7857819	42.7738648	Code_70_1960	70	1960	7/15/2014	16:15:08	1064168874972	10001	0	neYL0uoaHWWQZiYGDSRGfm2TcBLctT+OoCsTQbwH2kg=
\das_output_encrypted.dmm	False	41	-78.7857819	42.7738648	Code_11_1960	11	1960	7/15/2014	16:15:08	1064171175075	10001	0	S9+Yl5wgbC5//c8XFPRUjh3czEkKILZlIZHc0XkIBS8=
\das_output_encrypted.dmm	False	42	-78.7857819	42.7738648	Code_15_1960	15	1960	7/15/2014	16:15:08	1064127331177	10001	0	jMqoROB8WI1G6TVuSzo0vF3c2QMuRFOVcz0/5MVsqoc=
\das_output_encrypted.dmm	False	9	-78.7857819	42.7738648	Code_63_1960	63	1960	7/15/2014	16:15:08	1064140183075	10001	0	3vOqOcBzpC+Vz3HkwBx/j1Z9AbhefKuiVu/hyP66ShU=
\das_output_encrypted.dmm	False	9	-78.7857819	42.7738648	Code_54_1960	54	1960	7/15/2014	16:15:08	1064140338562	10001	0	klTR9xoddDgT0bglSmB1VVkeNe3qZjRGv+XWrrC3BBo=
\das_output_encrypted.dmm	False	9	-78.7857819	42.7738648	Code_50_1960	50	1960	7/15/2014	16:15:08	1064141070870	10001	0	saDofObzrg6YuwQLbsyamxJLe0TfDhwKE+i77nqsLHw=
\das_output_encrypted.dmm	False	9	-78.7857819	42.7738648	Code_254_1960	254	1960	7/15/2014	16:15:08	1064131365023	10001	0	G+kD0Ne8qVSVzEteJBVfet/JFYzhJW7RGf6E734Ou+M=
\das_output_encrypted.dmm	False	9	-78.7857819	42.7738648	Code_11_1960	11	1960	7/15/2014	16:15:08	1064134146767	10001	0	pqg6FEsiZ7IetU6giwg2BGmawPi+WBmLUuUtAK3vyos=
\das_output_encrypted.dmm	False	9	-78.7857819	42.7738648	Code_19_1960	19	1960	7/15/2014	16:15:08	1064138154562	10001	0	n5fIGWNJM7s/2sHUnCD1lh9jGPkBoMT2ZNCMflBHFtE=
\das_output_encrypted.dmm	False	9	-78.7857819	42.7738648	Code_192_1960	192	1960	7/15/2014	16:15:08	1064142775690	10001	0	+JIY1r7msPaECHT+tRil6BJkP9NzXL+QKrcpUJpbor4=
\das_output_encrypted.dmm	False	9	-78.7857819	42.7738648	Code_40_1960	40	1960	7/15/2014	16:15:08	1064158636613	10001	0	SpeGm5m2yNHxrppJ/+ey0fIp4RZe2xXYV4j7GlgABgo=
\das_output_encrypted.dmm	False	9	-78.7857819	42.7738648	Code_107_1960	107	1960	7/15/2014	16:15:08	1064159361126	10001	0	3JWckQ+HxrDpxJi5COJSD8N6j2tKFAzj64n3p9kLuXI=
\das_output_encrypted.dmm	False	9	-78.7857819	42.7738648	Code_33_1960	33	1960	7/15/2014	16:15:08	1064161719280	10001	0	+H+OZsyc/nVWI0kptjgYLrYkRBqexP7UyJWD2D2QzIQ=
\das_output_encrypted.dmm	False	9	-78.7857819	42.7738648	Code_47_1960	47	1960	7/15/2014	16:15:08	1064144562767	10001	0	jUq9ZnDYgFMWU9Q5x9iHoqnUeuFx07QmR/ssXsYKQiI=
\das_output_encrypted.dmm	False	9	-78.7857819	42.7738648	Code_35_1960	35	1960	7/15/2014	16:15:08	1064146671485	10001	0	mpfy0psbunboYA+lXttxU7MzPdYpX9s43ktHA1Fme3w=
\das_output_encrypted.dmm	False	9	-78.7857819	42.7738648	Code_70_1960	70	1960	7/15/2014	16:15:08	1064153669434	10001	0	hhIoIb+Ls5dD12XlyTHEM+vega0aw459kaDc+LQ7DwM=
\das_output_encrypted.dmm	False	9	-78.7857819	42.7738648	Code_153_1960	153	1960	7/15/2014	16:15:08	1064106086664	10001	0	zVcFWrG1lNlWMvF9JYcv6TrGjt1TYLrlJJRRfU2tZWE=
\das_output_encrypted.dmm	False	9	-78.7857819	42.7738648	Code_61_1960	61	1960	7/15/2014	16:15:08	1064107984100	10001	0	TYNp3EFmfyri4G+xCTZpjatg3QThnhw/dba8y6CvjM8=
\das_output_encrypted.dmm	False	9	-78.7857819	42.7738648	Code_38_1960	38	1960	7/15/2014	16:15:08	1064108050972	10001	0	jrbqEABAUvZBliXWFXOVf0kBPrzFhQPkrnLhYhFidqM=
\das_output_encrypted.dmm	False	8	-78.7857819	42.7738648	Code_107_1960	107	1960	7/15/2014	16:15:08	1064172468408	10001	0	NUQX/2BpjjRJsIDqrQL67M9fRRAmL6qmUGisD2fpMQ0=
\das_output_encrypted.dmm	False	8	-78.7857819	42.7738648	Code_33_1960	33	1960	7/15/2014	16:15:08	1064174826972	10001	0	FpkDLBYUNE9Vm3NAn9kcDtRHm6ei82iYO55jZ+u5D5c=
\das_output_encrypted.dmm	False	8	-78.7857819	42.7738648	Code_62_1960	62	1960	7/15/2014	16:15:08	1064175795793	10001	0	Kh57+mcMZkyefdr6gnaa1WxiC8nURiPoEcDtWOwLAcY=
\das_output_encrypted.dmm	False	9	-78.7857819	42.7738648	Code_112_1960	112	1960	7/15/2014	16:15:08	1064113499998	10001	0	E542Ar97VpRgJjLekbKDx2on9rJKRPZiUAGGyTy4g2o=
\das_output_encrypted.dmm	False	9	-78.7857819	42.7738648	Code_255_1960	255	1960	7/15/2014	16:15:08	1064127743895	10001	0	P41ClfsCN/EhD7zWvclVQAG4OEqUEiPQFc9p+MW07dY=
\das_output_encrypted.dmm	False	9	-78.7857819	42.7738648	Code_22_1960	22	1960	7/15/2014	16:15:08	1064129732203	10001	0	6rS9DfzV0h+D7n1phdPTf0QRKVWYUiFl8FquriAxDqo=
\das_output_encrypted.dmm	False	9	-78.7857819	42.7738648	Code_106_1960	106	1960	7/15/2014	16:15:08	1064130690357	10001	0	0WdygE0AF0JGjHDnU9IGopcOrDAw22U4XXvGAUgQCtA=
\das_output_encrypted.dmm	False	9	-78.7857819	42.7738648	Code_15_1960	15	1960	7/15/2014	16:15:08	1064114921536	10001	0	ijoGofOKZyRYz3+RQnsCCS3MyAYaa6RpI0BOZkJmOxg=
\das_output_encrypted.dmm	False	9	-78.7857819	42.7738648	Code_18_1960	18	1960	7/15/2014	16:15:08	1064122569741	10001	0	GXPmVQKepSbOlsqyw8I8tPEtXN/D6S9YTJLPyZB2Ohg=
\das_output_encrypted.dmm	False	9	-78.7857819	42.7738648	Code_56_1960	56	1960	7/15/2014	16:15:08	1064126022254	10001	0	xIloUosMg+VvsqUMVZL3hvViGNnrgLk1V31PRDtRybk=
\das_output_encrypted.dmm	False	9	-78.7857819	42.7738648	Code_62_1960	62	1960	7/15/2014	16:15:08	1064162688305	10001	0	iIVwsslWKSy2/U1cQEwHfRJBI9O9+zudyXSYOsmdVD0=
\das_output_encrypted.dmm	False	13	-78.7857819	42.7738648	Code_50_1960	50	1960	7/15/2014	16:15:08	1064117192716	10001	0	KyTc8Zz38YMdpg7Qy6gtXJBtWS4YsprZh5Qi4EXDzD4=
\das_output_encrypted.dmm	False	13	-78.7857819	42.7738648	Code_47_1960	47	1960	7/15/2014	16:15:08	1064118693229	10001	0	lagdm0BCn0AYntSNRD2AhHBVM9u/AzfWcjZhaPOdgvU=
\das_output_encrypted.dmm	False	13	-78.7857819	42.7738648	Code_63_1960	63	1960	7/15/2014	16:15:08	1064122343690	10001	0	ouyQbdhVitBcAuY2wCdk4pWa6y/nPUmmKUkVL7s1xGY=
\das_output_encrypted.dmm	False	12	-78.7857819	42.7738648	Code_62_1960	62	1960	7/15/2014	16:15:08	1064173673741	10001	0	r4JXQx6KP/cIZ43PH5hib/EN7JBgE4L1E0MKhU5F410=
\das_output_encrypted.dmm	False	13	-78.7857819	42.7738648	Code_254_1960	254	1960	7/15/2014	16:15:08	1064105494459	10001	0	Yw0SRJdRI+veaYCvk8FG7nfDaeZ/yP2slUup8/afiRA=
\das_output_encrypted.dmm	False	13	-78.7857819	42.7738648	Code_153_1960	153	1960	7/15/2014	16:15:08	1064112832921	10001	0	fppzohFzUY+ptoS8nvrE5AY1FX+je9n01dOKZOLgHek=
\das_output_encrypted.dmm	False	13	-78.7857819	42.7738648	Code_112_1960	112	1960	7/15/2014	16:15:08	1064129016511	10001	0	jzf/liZHK/Vk+xsTP5yCDZhAWVtO63mrYV28T3fm4iE=
\das_output_encrypted.dmm	False	13	-78.7857819	42.7738648	Code_54_1960	54	1960	7/15/2014	16:15:08	1064136513741	10001	0	HXSrWcqOM6Lp4Y9PFo0C/yNA0W5hSW4RUDN6xiYETrE=
\das_output_encrypted.dmm	False	13	-78.7857819	42.7738648	Code_38_1960	38	1960	7/15/2014	16:15:08	1064138275793	10001	0	Kx7zEG6ZZbwCukZeuKkYvCXvA1vYUat/Da/qLntP8zU=
